x0b,x0w,x1b,x1w,x2b,x2w,x3b,x3w,x4b,x4w,x5b,x5w,x6b,x6w,x7b,x7w,x8b,x8w,x9b,x9w,x10b,x10w,x11b,x11w,x12b,x12w,x13b,x13w,x14b,x14w,x15b,x15w,x16b,x16w
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.64,6.64,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.37,-12.37
-6.74,6.74,-6.73,6.73,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.37,-12.37
-6.74,6.74,-6.73,6.73,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.39,-12.39
-6.74,6.74,-6.73,6.73,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.0,-12.0
-6.74,6.74,-6.73,6.73,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.0,-12.0
-6.74,6.74,-6.73,6.73,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.0,-12.0
-6.74,6.74,-6.73,6.73,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.0,-12.0
-6.74,6.74,-6.68,6.68,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.0,-12.0
-6.74,6.74,-6.68,6.68,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-17.61,17.61,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.0,-12.0
-6.74,6.74,-6.68,6.68,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,-1.16,1.16,-17.61,17.61,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,12.23,-12.23
-6.74,6.74,-6.68,6.68,-6.95,6.95,2.34,-2.34,,,-9.86,9.86,,,-1.16,1.16,-17.61,17.61,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,13.92,-13.92
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.34,-2.34,,,-9.86,9.86,,,-1.16,1.16,-17.61,17.61,-20.0,20.0,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,12.1,-12.1
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.34,-2.34,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,12.1,-12.1
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.34,-2.34,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,13.28,-13.28
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,14.59,-14.59
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,14.59,-14.59
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,11.77,-11.77
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,11.77,-11.77
-6.69,6.69,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,11.77,-11.77
-6.37,6.37,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,11.77,-11.77
-7.95,7.95,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,12.24,-12.24
-7.95,7.95,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,12.24,-12.24
-7.95,7.95,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,12.24,-12.24
-7.95,7.95,-6.68,6.68,-6.95,6.95,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-20.0,20.0,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,4.58,-4.58,13.04,-13.04
-7.95,7.95,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,-6.51,6.51,13.04,-13.04
-7.95,7.95,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,-6.51,6.51,13.04,-13.04
-7.95,7.95,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-10.9,10.9,-6.51,6.51,15.89,-15.89
-7.69,7.69,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-1.16,1.16,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.89,-15.89
-7.69,7.69,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-0.26,0.26,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.89,-15.89
-7.69,7.69,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-0.26,0.26,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.89,-15.89
-7.89,7.89,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-0.26,0.26,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.9,-15.9
-7.89,7.89,-6.68,6.68,-6.09,6.09,2.4,-2.4,,,-9.86,9.86,,,-0.26,0.26,-12.42,12.42,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.9,-15.9
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.86,9.86,,,-0.26,0.26,-11.71,11.71,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.9,-15.9
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.86,9.86,,,-0.26,0.26,-11.71,11.71,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.9,-15.9
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.86,9.86,,,-0.26,0.26,-11.71,11.71,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.9,-15.9
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.86,9.86,,,-0.26,0.26,-11.71,11.71,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,16.56,-16.56
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.65,9.65,,,-0.26,0.26,-13.09,13.09,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,16.56,-16.56
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.65,9.65,,,-0.26,0.26,-13.09,13.09,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.22,-15.22
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.65,9.65,,,-0.26,0.26,-13.09,13.09,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,15.22,-15.22
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.65,9.65,,,-0.26,0.26,-13.09,13.09,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,17.64,-17.64
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.65,9.65,,,-0.26,0.26,-13.09,13.09,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,17.71,-17.71
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-9.65,9.65,,,-0.17,0.17,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,18.37,-18.37
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-11.37,11.37,,,-0.17,0.17,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,18.5,-18.5
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-11.37,11.37,,,-0.17,0.17,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,18.5,-18.5
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-11.37,11.37,,,-0.17,0.17,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,18.5,-18.5
-7.89,7.89,-6.68,6.68,-6.09,6.09,3.93,-3.93,,,-11.37,11.37,,,-0.17,0.17,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.89,7.89,-6.68,6.68,-8.54,8.54,3.93,-3.93,,,-11.37,11.37,,,-0.17,0.17,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.89,7.89,-6.68,6.68,-8.54,8.54,3.93,-3.93,,,-11.37,11.37,,,-0.17,0.17,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.54,8.54,3.93,-3.93,,,-11.37,11.37,,,1.67,-1.67,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.54,8.54,3.93,-3.93,,,-11.37,11.37,,,1.67,-1.67,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.54,8.54,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.65,8.65,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.52,14.52,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-11.8,11.8,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-11.8,11.8,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-11.8,11.8,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,17.44,-17.44
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,17.44,-17.44
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,17.72,-17.72
-7.57,7.57,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,18.69,-18.69
-8.14,8.14,-6.68,6.68,-8.66,8.66,1.46,-1.46,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,18.66,-18.66
-8.14,8.14,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-0.86,0.86,,,-11.45,11.45,-6.51,6.51,18.98,-18.98
-8.14,8.14,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-14.78,14.78,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-19.09,19.09,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-19.09,19.09,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,-20.0,20.0
-7.5,7.5,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-19.09,19.09,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.66,8.66,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.68,6.68,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-12.62,12.62,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-12.62,12.62,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-18.75,18.75,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-18.75,18.75,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.5,7.5,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.39,7.39,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.39,7.39,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.39,7.39,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-1.32,1.32,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.8,7.8,-6.59,6.59,-8.39,8.39,4.66,-4.66,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.96,7.96,-6.59,6.59,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.96,7.96,-6.15,6.15,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.96,7.96,-6.15,6.15,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.96,7.96,-6.15,6.15,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.96,7.96,-6.3,6.3,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.51,6.51,20.0,-20.0
-7.96,7.96,-6.3,6.3,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-7.96,7.96,-6.3,6.3,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-7.96,7.96,-6.3,6.3,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-7.96,7.96,-6.37,6.37,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-7.73,7.73,,,-0.44,0.44,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-7.96,7.96,-6.37,6.37,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-4.02,4.02,,,-0.44,0.44,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-7.96,7.96,-6.37,6.37,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-4.02,4.02,,,-0.44,0.44,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-5.58,5.58,-6.37,6.37,-8.39,8.39,1.95,-1.95,,,-11.37,11.37,,,1.34,-1.34,-20.0,20.0,,,-4.02,4.02,,,-0.44,0.44,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-5.58,5.58,-6.37,6.37,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,1.34,-1.34,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-5.58,5.58,-6.37,6.37,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,1.34,-1.34,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-6.01,6.01,-6.37,6.37,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-6.01,6.01,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-6.01,6.01,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-6.01,6.01,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-6.01,6.01,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-6.01,6.01,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
-6.01,6.01,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-6.83,6.83,-8.39,8.39,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-8.02,8.02,-8.6,8.6,1.95,-1.95,,,-10.45,10.45,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-8.02,8.02,-8.6,8.6,1.95,-1.95,,,-14.28,14.28,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-8.02,8.02,-8.6,8.6,1.95,-1.95,,,-14.28,14.28,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-8.45,8.45,-8.6,8.6,1.95,-1.95,,,-14.28,14.28,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-8.45,8.45,-8.6,8.6,1.95,-1.95,,,-14.28,14.28,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.99,0.99,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-8.45,8.45,-8.6,8.6,1.95,-1.95,,,-14.28,14.28,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.7,0.7,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
8.45,-8.45,-8.45,8.45,-8.6,8.6,1.95,-1.95,,,-14.28,14.28,,,0.74,-0.74,-20.0,20.0,,,-4.02,4.02,,,-0.7,0.7,,,-11.45,11.45,-6.37,6.37,20.0,-20.0
